,3_months_return
131930,0.22018572606077313
131931,-2.3026325121768054
131932,-0.8979102450079934
131933,-3.7109667973382443
131934,-2.6942442137384615
131935,-0.7955958978952293
131936,-1.8739683591579182
131937,-1.9241819171179841
131938,-3.1116055543408794
131939,-4.721754408987843
131940,-2.0488655123001798
131941,4.300677618099669
131942,3.869293391222617
80581,
80582,
80583,
80584,
80585,
80586,
80587,
80588,
80589,
80590,
80591,
80592,
80593,
80594,
80595,
80596,
80597,
80598,
80599,
80600,
80601,
80602,
80603,
80604,
80605,
80606,
80607,
80608,
80609,
80610,
80611,
80612,
80613,
80614,
80615,
80616,
80617,
80618,
80619,
80620,
80621,
80622,
80623,
80624,
80625,
80626,-8.78006966213909
80627,-9.836480669796133
80628,-9.45546410873791
80629,-11.357453697630993
131943,-10.470551466586553
131944,-12.036267737294981
131945,-11.912275016673057
131946,-14.69850523152294
131947,-13.238715626200415
131948,-14.224240402305776
131949,-14.152477003842169
131950,-16.53276466220188
131951,-17.374208666908874
131952,-18.120330821103448
131953,-19.423437468920703
131954,-17.10105458627981
131955,-14.351251213969707
131956,-12.625364515861104
80630,
80649,
80650,
80651,
80652,
80653,
80654,
80655,
80656,
80657,
80658,
80659,
80660,
80661,
80662,
80663,
80664,
80665,
80666,
80667,
80668,
80669,
80670,
80671,
80672,
80673,
80674,
80675,
80676,
80677,
80678,
80679,
80680,
80681,
80682,
80683,
80684,
80685,
80686,
80687,
80688,
80689,
80690,
80691,
80692,
80693,
80694,-24.04144856513023
80695,-24.719978958054035
80696,-25.954196065154257
80697,-25.68210271074579
131957,-24.891391292098277
131958,-24.042879027363195
131959,-24.70797660151168
131960,-23.086835029043694
131961,-22.63713752518407
131962,-21.6870605488099
131963,-19.304718449832457
131964,-18.093233127123355
131965,-17.329777159548975
131966,-17.553188143514596
131967,-16.877529226330136
131968,-16.40750417443455
131969,-13.139700433894097
131970,-12.16930924659888
80716,
80717,
80718,
80719,
80720,
80721,
80722,
80723,
80724,
80725,
80726,
80727,
80728,
80729,
80730,
80731,
80732,
80733,
80734,
80735,
80736,
80737,
80738,
80739,
80740,
80741,
80742,
80743,
80744,
80745,
80746,
80747,
80748,
80749,
80750,
80751,
80752,
80753,
80754,
80755,
80756,
80757,
80758,
80759,
80760,
80761,-0.5813950321311601
80762,-2.367458948390899
80763,-2.74841770523363
80764,-4.29056375911272
131971,-2.4864039484230216
131972,-3.41275971544146
131973,-2.920001352142554
131974,-3.865412163788262
131975,-3.0321291514279203
131976,-3.67251979079809
131977,-1.841435347066811
131978,-1.7709901921318383
131979,-0.3087086343030565
131980,-0.37843421283756395
131981,-1.754566196186036
131982,-2.2699757240246754
131983,1.9938281101386623
131984,2.2864119994480125
80783,
80784,
80785,
80786,
80787,
80788,
80789,
80790,
80791,
80792,
80793,
80794,
80795,
80796,
80797,
80798,
80799,
80800,
80801,
80802,
80803,
80804,
80805,
80806,
80807,
80808,
80809,
80810,
80811,
80812,
80813,
80814,
80815,
80816,
80817,
80818,
80819,
80820,
80821,
80822,
80823,
80824,
80825,
80826,
80827,
80828,-1.960782480441492
80829,2.3662553332972847
80830,-8.349511461799908
80831,-9.423076305869039
131985,-5.643562568471571
131986,-7.766988886684734
131987,-14.036702023703395
131988,-11.284405686479793
131989,-16.814159151997853
131990,-17.678572587972997
131991,-15.420567567654885
131992,-14.01869424389618
131993,-11.388890820520814
131994,-9.908260252025924
131995,-12.752298524549953
131996,-14.205613286643404
131997,-9.047616506649947
131998,-0.980391240220746
80850,
80851,
80852,
80853,
80854,
80855,
80856,
80857,
80858,
80859,
80860,
80861,
80862,
80863,
80864,
80865,
80866,
80867,
80868,
80869,
80870,
80871,
80872,
80873,
80874,
80875,
80876,
80877,
80878,
80879,
80880,
80881,
80882,
80883,
80884,
80885,
80886,
80887,
80888,
80889,
80890,
80891,
80892,
80893,
80894,
80895,8.927911861918126
80896,7.716247287339528
80897,6.202497481027991
80898,6.12772679049749
131999,5.801748949887009
132000,5.506818399407343
132001,4.904464973956801
132002,2.8890182506045026
132003,1.3773087858746091
132004,0.5710354353867242
132005,2.1171525791922052
132006,1.7603567845517532
132007,0.5979623997607764
132008,-0.29019152126759096
132009,-3.7990613548596563
132010,1.2076773425497844
132011,5.23585957201389
132012,5.896538492287018
80917,
80918,
80919,
80920,
80921,
80922,
80923,
80924,
80925,
80926,
80927,
80928,
80929,
80930,
80931,
80932,
80933,
80934,
80935,
80936,
80937,
80938,
80939,
80940,
80941,
80942,
80943,
80944,
80945,
80946,
80947,
80948,
80949,
80950,
80951,
80952,
80953,
80954,
80955,
80956,
80957,
80958,
80959,
80960,
80961,
80962,-13.426218433697134
80963,-11.869812684245673
80964,-16.53250860285115
80965,-16.727938684350153
132013,-13.111664077367035
132014,-15.718658033863075
132015,-15.531003956138246
132016,-16.298504729769125
132017,-14.830259612968423
132018,-14.355234389819582
132019,-10.747379045060434
132020,-11.056813236556074
132021,-11.995104160611358
132022,-10.707690899188705
132023,-11.362251160633818
132024,-9.817071305648783
132025,-3.215632321863282
132026,-4.500001668930054
80984,
80985,
80986,
80987,
80988,
80989,
80990,
80991,
80992,
80993,
80994,
80995,
80996,
80997,
80998,
80999,
81000,
81001,
81002,
81003,
81004,
81005,
81006,
81007,
81008,
81009,
81010,
81011,
81012,
81013,
81014,
81015,
81016,
81017,
81018,
81019,
81020,
81021,
81022,
81023,
81024,
81025,
81026,
81027,
81028,
81029,-9.822129557074433
81030,-9.974525326959105
81031,-9.442394589251911
81032,-10.582525753280493
132027,-7.3405331157271325
132028,-9.764120132573261
132029,-10.21484270371731
132030,-9.326325659275636
132031,-9.691719549345345
132032,-9.904030707362043
132033,-10.702721598793364
132034,-11.659271402675909
132035,-14.610864815264113
132036,-15.469511789843937
132037,-16.043355913676884
132038,-14.794818246089303
132039,-13.256485139892272
132040,-12.067077758354294
81051,
81052,
81053,
81054,
81055,
81056,
81057,
81058,
81059,
81060,
81061,
81062,
81063,
81064,
81065,
81066,
81067,
81068,
81069,
81070,
81071,
81072,
81073,
81074,
81075,
81076,
81077,
81078,
81079,
81080,
81081,
81082,
81083,
81084,
81085,
81086,
81087,
81088,
81089,
81090,
81091,
81092,
81093,
81094,
81095,
81096,-0.45897832647943115
81097,0.11298615566679437
81098,-1.0033461528279553
81099,-5.910802500768675
132041,-3.179824183026836
132042,-4.38548725530663
132043,-4.294145319905784
132044,-4.68584151192819
132045,-5.885474943952673
132046,-4.092623809216656
132047,-5.240406814479481
132048,-8.668722758400227
132049,-7.090337797036472
132050,-12.344403440627294
132051,-13.673470678651178
132052,-10.910034093609989
132053,-7.765457987347213
132054,-6.2003180935813695
81118,
81119,
81120,
81121,
81122,
81123,
81124,
81125,
81126,
81127,
81128,
81129,
81130,
81131,
81132,
81133,
81134,
81135,
81136,
81137,
81138,
81139,
81140,
81141,
81142,
81143,
81144,
81145,
81146,
81147,
81148,
81149,
81150,
81151,
81152,
81153,
81154,
81155,
81156,
81157,
81158,
81159,
81160,
81161,
81162,
81163,-1.6895153205870317
81164,-5.5612871217491255
81165,-9.237310410958832
81166,-10.110043626868325
132055,-6.187352877440732
132056,-8.213927192723292
132057,-7.898631796693434
132058,-12.99902426238333
132059,-10.898576364502599
132060,-8.616551474175472
132061,-5.154446081311248
132062,-5.362263872177964
132063,-6.881740303033412
132064,-7.540734434039997
132065,-11.93768821616561
132066,-12.457979403616381
132067,-6.469326006236031
132068,-6.592099075386216
81185,
81186,
81187,
81188,
81189,
81190,
81191,
81192,
81193,
81194,
81195,
81196,
81197,
81198,
81199,
81200,
81201,
81202,
81203,
81204,
81205,
81206,
81207,
81208,
81209,
81210,
81211,
81212,
81213,
81214,
81215,
81216,
81217,
81218,
81219,
81220,
81221,
81222,
81223,
81224,
81225,
81226,
81227,
81228,
81229,
81230,-4.746835385735004
81231,-4.370901254717463
81232,-2.116322729962139
81233,-4.708277994465737
132069,-0.8776075242734827
132070,-2.24632766705537
132071,-0.7106771400951839
132072,-2.352022419487898
132073,-3.015847282502082
132074,-5.2726669631227185
132075,-7.285164094931629
132076,-7.960418642044376
132077,-8.63521599151843
132078,-11.98555846506938
132079,-11.21781248740784
132080,-10.41575913418229
132081,-10.821007593538102
132082,-11.637310315754036
81252,
81253,
81254,
81255,
81256,
81257,
81258,
81259,
81260,
81261,
81262,
81263,
81264,
81265,
81266,
81267,
81268,
81269,
81270,
81271,
81272,
81273,
81274,
81275,
81276,
81277,
81278,
81279,
81280,
81281,
81282,
81283,
81284,
81285,
81286,
81287,
81288,
81289,
81290,
81291,
81292,
81293,
81294,
81295,
81296,
81297,-9.135974683954673
81298,-8.596857078953335
81299,-11.138959076033428
81300,-13.482145130330236
132083,-9.967993696941235
132084,-12.204543027010828
132085,-10.570778878456345
132086,-12.403946884338623
132087,-9.810820884939297
132088,-9.113190853940534
132089,-6.631960807914538
132090,-8.112994695113873
132091,-8.916326877506442
132092,-9.302853286467872
132093,-8.631815355416483
132094,-8.523224017682008
132095,1.4842286769520152
132096,-0.4415492263513565
81319,
81320,
81321,
81322,
81323,
81324,
81325,
81326,
81327,
81328,
81329,
81330,
81331,
81332,
81333,
81334,
81335,
81336,
81337,
81338,
81339,
81340,
81341,
81342,
81343,
81344,
81345,
81346,
81347,
81348,
81349,
81350,
81351,
81352,
81353,
81354,
81355,
81356,
81357,
81358,
81359,
81360,
81361,
81362,
81363,
81364,38.26639478098859
81365,45.47445680763713
81366,45.46733259898845
81367,45.246604912561224
81386,
81387,
81388,
81389,
81390,
81391,
81392,
81393,
81394,
81395,
81396,
81397,
81398,
81399,
81400,
81401,
81402,
81403,
81404,
81405,
81406,
81407,
81408,
81409,
81410,
81411,
81412,
81413,
81414,
81415,
81416,
81417,
81418,
81419,
81420,
81421,
81422,
81423,
81424,
81425,
81426,
81427,
81428,
81429,
81430,
81431,-54.49591492185848
81432,-54.670331631719016
81433,-58.90052146887568
81434,-61.71874839928929
81453,
81454,
81455,
81456,
81457,
81458,
81459,
81460,
81461,
81462,
81463,
81464,
81465,
81466,
81467,
81468,
81469,
81470,
81471,
81472,
81473,
81474,
81475,
81476,
81477,
81478,
81479,
81480,
81481,
81482,
81483,
81484,
81485,
81486,
81487,
81488,
81489,
81490,
81491,
81492,
81493,
81494,
81495,
81496,
81497,
81498,-3.563030836698544
81499,-3.9453873085225744
81500,-4.63861776030523
81501,-5.701106680935608
81520,
81521,
81522,
81523,
81524,
81525,
81526,
81527,
81528,
81529,
81530,
81531,
81532,
81533,
81534,
81535,
81536,
81537,
81538,
81539,
81540,
81541,
81542,
81543,
81544,
81545,
81546,
81547,
81548,
81549,
81550,
81551,
81552,
81553,
81554,
81555,
81556,
81557,
81558,
81559,
81560,
81561,
81562,
81563,
81564,
81565,-18.976546796060912
81566,-19.552670312234767
81567,-21.50313275710698
81568,-22.097900736109853
81587,
81588,
81589,
81590,
81591,
81592,
81593,
81594,
81595,
81596,
81597,
81598,
81599,
81600,
81601,
81602,
81603,
81604,
81605,
81606,
81607,
81608,
81609,
81610,
81611,
81612,
81613,
81614,
81615,
81616,
81617,
81618,
81619,
81620,
81621,
81622,
81623,
81624,
81625,
81626,
81627,
81628,
81629,
81630,
81631,
81632,6.160364029583332
81633,8.780721351882836
81634,-0.06870998488712754
81635,1.3133633059536631
81654,
81655,
81656,
81657,
81658,
81659,
81660,
81661,
81662,
81663,
81664,
81665,
81666,
81667,
81668,
81669,
81670,
81671,
81672,
81673,
81674,
81675,
81676,
81677,
81678,
81679,
81680,
81681,
81682,
81683,
81684,
81685,
81686,
81687,
81688,
81689,
81690,
81691,
81692,
81693,
81694,
81695,
81696,
81697,
81698,
81699,12.042493086362471
81700,12.987384769163079
81701,10.278327249293294
81702,11.36876582218045
81721,
81722,
81723,
81724,
81725,
81726,
81727,
81728,
81729,
81730,
81731,
81732,
81733,
81734,
81735,
81736,
81737,
81738,
81739,
81740,
81741,
81742,
81743,
81744,
81745,
81746,
81747,
81748,
81749,
81750,
81751,
81752,
81753,
81754,
81755,
81756,
81757,
81758,
81759,
81760,
81761,
81762,
81763,
81764,
81765,
81766,13.747550844043733
81767,12.567235202659276
81768,2.097416753855308
81769,2.5492965654515087
81788,
81789,
81790,
81791,
81792,
81793,
81794,
81795,
81796,
81797,
81798,
81799,
81800,
81801,
81802,
81803,
81804,
81805,
81806,
81807,
81808,
81809,
81810,
81811,
81812,
81813,
81814,
81815,
81816,
81817,
81818,
81819,
81820,
81821,
81822,
81823,
81824,
81825,
81826,
81827,
81828,
81829,
81830,
81831,
81832,
81833,-19.629628223319795
81834,-22.741716172160064
81835,-26.29382085888008
81836,-23.28330598079138
81855,
81856,
81857,
81858,
81859,
81860,
81861,
81862,
81863,
81864,
81865,
81866,
81867,
81868,
81869,
81870,
81871,
81872,
81873,
81874,
81875,
81876,
81877,
81878,
81879,
81880,
81881,
81882,
81883,
81884,
81885,
81886,
81887,
81888,
81889,
81890,
81891,
81892,
81893,
81894,
81895,
81896,
81897,
81898,
81899,
81900,-34.11920307487841
81901,-36.23339429164678
81902,-37.32789607683395
81903,-39.78766716902512
81922,
81923,
81924,
81925,
81926,
81927,
81928,
81929,
81930,
81931,
81932,
81933,
81934,
81935,
81936,
81937,
81938,
81939,
81940,
81941,
81942,
81943,
81944,
81945,
81946,
81947,
81948,
81949,
81950,
81951,
81952,
81953,
81954,
81955,
81956,
81957,
81958,
81959,
81960,
81961,
81962,
81963,
81964,
81965,
81966,
81967,-50.43364887298936
81968,-51.31863105303873
81969,-51.243567605695084
81970,-49.04132770322792
81989,
81990,
81991,
81992,
81993,
81994,
81995,
81996,
81997,
81998,
81999,
82000,
82001,
82002,
82003,
82004,
82005,
82006,
82007,
82008,
82009,
82010,
82011,
82012,
82013,
82014,
82015,
82016,
82017,
82018,
82019,
82020,
82021,
82022,
82023,
82024,
82025,
82026,
82027,
82028,
82029,
82030,
82031,
82032,
82033,
82034,-6.686019703128155
82035,-6.529754504114815
82036,-6.252189754627723
82037,-7.353697981379015
82056,
82057,
82058,
82059,
82060,
82061,
82062,
82063,
82064,
82065,
82066,
82067,
82068,
82069,
82070,
82071,
82072,
82073,
82074,
82075,
82076,
82077,
82078,
82079,
82080,
82081,
82082,
82083,
82084,
82085,
82086,
82087,
82088,
82089,
82090,
82091,
82092,
82093,
82094,
82095,
82096,
82097,
82098,
82099,
82100,
82101,-12.159146708357193
82102,-13.666813529959775
82103,-19.643596916592585
82104,-21.715483752701314
82123,
82124,
82125,
82126,
82127,
82128,
82129,
82130,
82131,
82132,
82133,
82134,
82135,
82136,
82137,
82138,
82139,
82140,
82141,
82142,
82143,
82144,
82145,
82146,
82147,
82148,
82149,
82150,
82151,
82152,
82153,
82154,
82155,
82156,
82157,
82158,
82159,
82160,
82161,
82162,
82163,
82164,
82165,
82166,
82167,
82168,-25.426648434586497
82169,-25.382421485611072
82170,-23.863282395739983
82171,-23.836100435994688
82190,
82191,
82192,
82193,
82194,
82195,
82196,
82197,
82198,
82199,
82200,
82201,
82202,
82203,
82204,
82205,
82206,
82207,
82208,
82209,
82210,
82211,
82212,
82213,
82214,
82215,
82216,
82217,
82218,
82219,
82220,
82221,
82222,
82223,
82224,
82225,
82226,
82227,
82228,
82229,
82230,
82231,
82232,
82233,
82234,
82235,21.555550893147778
82236,16.883121842630942
82237,14.166662527455397
82238,13.807527582484603
82257,
82258,
82259,
82260,
82261,
82262,
82263,
82264,
82265,
82266,
82267,
82268,
82269,
82270,
82271,
82272,
82273,
82274,
82275,
82276,
82277,
82278,
82279,
82280,
82281,
82282,
82283,
82284,
82285,
82286,
82287,
82288,
82289,
82290,
82291,
82292,
82293,
82294,
82295,
82296,
82297,
82298,
82299,
82300,
82301,
82302,3.459431008190861
82303,3.651683852869425
82304,1.6910583992314487
82305,2.967381017807247
82324,
82325,
82326,
82327,
82328,
82329,
82330,
82331,
82332,
82333,
82334,
82335,
82336,
82337,
82338,
82339,
82340,
82341,
82342,
82343,
82344,
82345,
82346,
82347,
82348,
82349,
82350,
82351,
82352,
82353,
82354,
82355,
82356,
82357,
82358,
82359,
82360,
82361,
82362,
82363,
82364,
82365,
82366,
82367,
82368,
82369,-2.2878001908107515
82370,-3.2263359415187765
82371,-5.309594746854696
82372,-7.329756954351407
82391,
82392,
82393,
82394,
82395,
82396,
82397,
82398,
82399,
82400,
82401,
82402,
82403,
82404,
82405,
82406,
82407,
82408,
82409,
82410,
82411,
82412,
82413,
82414,
82415,
82416,
82417,
82418,
82419,
82420,
82421,
82422,
82423,
82424,
82425,
82426,
82427,
82428,
82429,
82430,
82431,
82432,
82433,
82434,
82435,
82436,3.3791533993411393
82437,3.455165815694361
82438,3.4275944600699493
82439,2.8620493397374602
82458,
82459,
82460,
82461,
82462,
82463,
82464,
82465,
82466,
82467,
82468,
82469,
82470,
82471,
82472,
82473,
82474,
82475,
82476,
82477,
82478,
82479,
82480,
82481,
82482,
82483,
82484,
82485,
82486,
82487,
82488,
82489,
82490,
82491,
82492,
82493,
82494,
82495,
82496,
82497,
82498,
82499,
82500,
82501,
82502,
82503,-21.15729386932632
82504,-23.413330078125007
82505,-23.019329880643745
82506,-22.8490878354203
82525,
82526,
82527,
82528,
82529,
82530,
82531,
82532,
82533,
82534,
82535,
82536,
82537,
82538,
82539,
82540,
82541,
82542,
82543,
82544,
82545,
82546,
82547,
82548,
82549,
82550,
82551,
82552,
82553,
82554,
82555,
82556,
82557,
82558,
82559,
82560,
82561,
82562,
82563,
82564,
82565,
82566,
82567,
82568,
82569,
82570,-11.910901765868665
82571,-11.691134800909719
82572,-11.050552769858001
82573,-6.076597510973258
82592,
82593,
82594,
82595,
82596,
82597,
82598,
82599,
82600,
82601,
82602,
82603,
82604,
82605,
82606,
82607,
82608,
82609,
82610,
82611,
82612,
82613,
82614,
82615,
82616,
82617,
82618,
82619,
82620,
82621,
82622,
82623,
82624,
82625,
82626,
82627,
82628,
82629,
82630,
82631,
82632,
82633,
82634,
82635,
82636,
82637,22.52474891100542
82638,19.901717656412245
82639,13.475181302392203
82640,5.681818058668098
82659,
82660,
82661,
82662,
82663,
82664,
82665,
82666,
82667,
82668,
82669,
82670,
82671,
82672,
82673,
82674,
82675,
82676,
82677,
82678,
82679,
82680,
82681,
82682,
82683,
82684,
82685,
82686,
82687,
82688,
82689,
82690,
82691,
82692,
82693,
82694,
82695,
82696,
82697,
82698,
82699,
82700,
82701,
82702,
82703,
82704,-7.47087142692423
82705,-4.886442196800966
82706,-6.162090137232001
82707,-3.6910455066914594
82726,
82727,
82728,
82729,
82730,
82731,
82732,
82733,
82734,
82735,
82736,
82737,
82738,
82739,
82740,
82741,
82742,
82743,
82744,
82745,
82746,
82747,
82748,
